k,replicate,test_scale,method,radius,joint_covered,marginal_fraction
16,1481,2,marginal_only_invalid,2.0909906229,False,0.764705882353
16,1481,2,gaussian_union,2.97381990122,False,0.823529411765
16,1482,1,joint_max,3.04669166396,True,1
16,1482,1,marginal_only_invalid,2.03168656503,True,1
16,1482,1,gaussian_union,2.97381990122,True,1
16,1482,2,joint_max,3.04669166396,True,1
16,1482,2,marginal_only_invalid,2.03168656503,False,0.764705882353
16,1482,2,gaussian_union,2.97381990122,True,1
16,1483,1,joint_max,2.93188256497,True,1
16,1483,1,marginal_only_invalid,2.04196466709,False,0.941176470588
16,1483,1,gaussian_union,2.97381990122,True,1
16,1483,2,joint_max,2.93188256497,False,0.764705882353
16,1483,2,marginal_only_invalid,2.04196466709,False,0.647058823529
16,1483,2,gaussian_union,2.97381990122,False,0.823529411765
16,1484,1,joint_max,3.00846668543,True,1
16,1484,1,marginal_only_invalid,2.10535606896,False,0.882352941176
16,1484,1,gaussian_union,2.97381990122,True,1
16,1484,2,joint_max,3.00846668543,False,0.882352941176
16,1484,2,marginal_only_invalid,2.10535606896,False,0.470588235294
16,1484,2,gaussian_union,2.97381990122,False,0.882352941176
16,1485,1,joint_max,2.90962292366,True,1
16,1485,1,marginal_only_invalid,2.05152644201,True,1
16,1485,1,gaussian_union,2.97381990122,True,1
16,1485,2,joint_max,2.90962292366,True,1
16,1485,2,marginal_only_invalid,2.05152644201,False,0.882352941176
16,1485,2,gaussian_union,2.97381990122,True,1
16,1486,1,joint_max,2.99089272111,True,1
16,1486,1,marginal_only_invalid,1.97072976759,False,0.941176470588
16,1486,1,gaussian_union,2.97381990122,True,1
16,1486,2,joint_max,2.99089272111,False,0.823529411765
16,1486,2,marginal_only_invalid,1.97072976759,False,0.647058823529
16,1486,2,gaussian_union,2.97381990122,False,0.764705882353
16,1487,1,joint_max,3.06903787692,True,1
16,1487,1,marginal_only_invalid,2.06638138903,False,0.941176470588
16,1487,1,gaussian_union,2.97381990122,True,1
16,1487,2,joint_max,3.06903787692,False,0.941176470588
16,1487,2,marginal_only_invalid,2.06638138903,False,0.882352941176
16,1487,2,gaussian_union,2.97381990122,False,0.941176470588
16,1488,1,joint_max,2.96043979543,False,0.941176470588
16,1488,1,marginal_only_invalid,2.11450020611,False,0.941176470588
16,1488,1,gaussian_union,2.97381990122,False,0.941176470588
16,1488,2,joint_max,2.96043979543,False,0.882352941176
16,1488,2,marginal_only_invalid,2.11450020611,False,0.823529411765
16,1488,2,gaussian_union,2.97381990122,False,0.882352941176
16,1489,1,joint_max,2.91758342579,True,1
16,1489,1,marginal_only_invalid,1.95020550256,False,0.941176470588
16,1489,1,gaussian_union,2.97381990122,True,1
16,1489,2,joint_max,2.91758342579,False,0.941176470588
16,1489,2,marginal_only_invalid,1.95020550256,False,0.764705882353
16,1489,2,gaussian_union,2.97381990122,False,0.941176470588
16,1490,1,joint_max,3.02428778217,True,1
16,1490,1,marginal_only_invalid,2.13145135906,True,1
16,1490,1,gaussian_union,2.97381990122,True,1
16,1490,2,joint_max,3.02428778217,False,0.764705882353
16,1490,2,marginal_only_invalid,2.13145135906,False,0.705882352941
16,1490,2,gaussian_union,2.97381990122,False,0.764705882353
16,1491,1,joint_max,3.09711715831,True,1
16,1491,1,marginal_only_invalid,2.00538637688,True,1
16,1491,1,gaussian_union,2.97381990122,True,1
16,1491,2,joint_max,3.09711715831,True,1
16,1491,2,marginal_only_invalid,2.00538637688,False,0.823529411765
16,1491,2,gaussian_union,2.97381990122,False,0.941176470588
16,1492,1,joint_max,2.94550649694,True,1
16,1492,1,marginal_only_invalid,2.0962589431,True,1
16,1492,1,gaussian_union,2.97381990122,True,1
16,1492,2,joint_max,2.94550649694,False,0.882352941176
16,1492,2,marginal_only_invalid,2.0962589431,False,0.764705882353
16,1492,2,gaussian_union,2.97381990122,False,0.882352941176
16,1493,1,joint_max,2.95394520778,True,1
16,1493,1,marginal_only_invalid,1.83937331589,False,0.941176470588
16,1493,1,gaussian_union,2.97381990122,True,1
16,1493,2,joint_max,2.95394520778,False,0.941176470588
16,1493,2,marginal_only_invalid,1.83937331589,False,0.705882352941
16,1493,2,gaussian_union,2.97381990122,False,0.941176470588
16,1494,1,joint_max,2.94858404221,True,1
16,1494,1,marginal_only_invalid,1.88673819381,False,0.941176470588
16,1494,1,gaussian_union,2.97381990122,True,1
16,1494,2,joint_max,2.94858404221,False,0.882352941176
16,1494,2,marginal_only_invalid,1.88673819381,False,0.705882352941
16,1494,2,gaussian_union,2.97381990122,False,0.882352941176
16,1495,1,joint_max,3.04801038168,True,1
16,1495,1,marginal_only_invalid,1.94659588328,False,0.941176470588
16,1495,1,gaussian_union,2.97381990122,True,1
16,1495,2,joint_max,3.04801038168,False,0.823529411765
16,1495,2,marginal_only_invalid,1.94659588328,False,0.705882352941
16,1495,2,gaussian_union,2.97381990122,False,0.823529411765
16,1496,1,joint_max,2.88292476196,True,1
16,1496,1,marginal_only_invalid,2.09816365029,True,1
16,1496,1,gaussian_union,2.97381990122,True,1
16,1496,2,joint_max,2.88292476196,False,0.882352941176
16,1496,2,marginal_only_invalid,2.09816365029,False,0.882352941176
16,1496,2,gaussian_union,2.97381990122,False,0.882352941176
16,1497,1,joint_max,2.94608300841,True,1
16,1497,1,marginal_only_invalid,1.81625415217,True,1
16,1497,1,gaussian_union,2.97381990122,True,1
16,1497,2,joint_max,2.94608300841,False,0.882352941176
16,1497,2,marginal_only_invalid,1.81625415217,False,0.647058823529
16,1497,2,gaussian_union,2.97381990122,False,0.882352941176
16,1498,1,joint_max,2.92116307998,True,1
16,1498,1,marginal_only_invalid,1.76454249929,False,0.941176470588
16,1498,1,gaussian_union,2.97381990122,True,1
16,1498,2,joint_max,2.92116307998,False,0.882352941176
16,1498,2,marginal_only_invalid,1.76454249929,False,0.588235294118
16,1498,2,gaussian_union,2.97381990122,False,0.882352941176
16,1499,1,joint_max,2.87916349184,True,1
16,1499,1,marginal_only_invalid,1.74444618365,False,0.941176470588
16,1499,1,gaussian_union,2.97381990122,True,1
16,1499,2,joint_max,2.87916349184,False,0.823529411765
16,1499,2,marginal_only_invalid,1.74444618365,False,0.647058823529
16,1499,2,gaussian_union,2.97381990122,False,0.941176470588
16,1500,1,joint_max,2.80314560401,False,0.941176470588
16,1500,1,marginal_only_invalid,1.80997647755,False,0.941176470588
16,1500,1,gaussian_union,2.97381990122,False,0.941176470588
16,1500,2,joint_max,2.80314560401,False,0.882352941176
16,1500,2,marginal_only_invalid,1.80997647755,False,0.764705882353
16,1500,2,gaussian_union,2.97381990122,False,0.882352941176
16,1501,1,joint_max,2.98775493649,True,1
16,1501,1,marginal_only_invalid,1.90889672747,False,0.941176470588
16,1501,1,gaussian_union,2.97381990122,True,1
16,1501,2,joint_max,2.98775493649,False,0.823529411765
16,1501,2,marginal_only_invalid,1.90889672747,False,0.529411764706
16,1501,2,gaussian_union,2.97381990122,False,0.823529411765
16,1502,1,joint_max,3.06711489771,True,1
16,1502,1,marginal_only_invalid,1.96751824533,False,0.941176470588
16,1502,1,gaussian_union,2.97381990122,True,1
16,1502,2,joint_max,3.06711489771,False,0.882352941176
16,1502,2,marginal_only_invalid,1.96751824533,False,0.705882352941
16,1502,2,gaussian_union,2.97381990122,False,0.882352941176
16,1503,1,joint_max,2.86604605504,True,1
16,1503,1,marginal_only_invalid,1.91744934562,False,0.941176470588
16,1503,1,gaussian_union,2.97381990122,True,1
16,1503,2,joint_max,2.86604605504,False,0.764705882353
16,1503,2,marginal_only_invalid,1.91744934562,False,0.588235294118
16,1503,2,gaussian_union,2.97381990122,False,0.764705882353
16,1504,1,joint_max,3.22636261166,True,1
16,1504,1,marginal_only_invalid,1.86310724655,False,0.941176470588
16,1504,1,gaussian_union,2.97381990122,True,1
16,1504,2,joint_max,3.22636261166,False,0.882352941176
16,1504,2,marginal_only_invalid,1.86310724655,False,0.411764705882
16,1504,2,gaussian_union,2.97381990122,False,0.705882352941
16,1505,1,joint_max,2.98149555808,True,1
16,1505,1,marginal_only_invalid,1.92496455059,False,0.941176470588
16,1505,1,gaussian_union,2.97381990122,True,1
16,1505,2,joint_max,2.98149555808,False,0.882352941176
16,1505,2,marginal_only_invalid,1.92496455059,False,0.823529411765
16,1505,2,gaussian_union,2.97381990122,False,0.882352941176
16,1506,1,joint_max,2.98567931616,False,0.941176470588
16,1506,1,marginal_only_invalid,1.95662474443,False,0.941176470588
16,1506,1,gaussian_union,2.97381990122,False,0.941176470588
16,1506,2,joint_max,2.98567931616,False,0.764705882353
16,1506,2,marginal_only_invalid,1.95662474443,False,0.588235294118
16,1506,2,gaussian_union,2.97381990122,False,0.764705882353
16,1507,1,joint_max,2.95230197627,True,1
16,1507,1,marginal_only_invalid,1.97245327196,False,0.823529411765
16,1507,1,gaussian_union,2.97381990122,True,1
16,1507,2,joint_max,2.95230197627,False,0.764705882353
16,1507,2,marginal_only_invalid,1.97245327196,False,0.588235294118
16,1507,2,gaussian_union,2.97381990122,False,0.764705882353
16,1508,1,joint_max,2.98857366502,True,1
16,1508,1,marginal_only_invalid,2.127252076,True,1
16,1508,1,gaussian_union,2.97381990122,True,1
16,1508,2,joint_max,2.98857366502,False,0.764705882353
16,1508,2,marginal_only_invalid,2.127252076,False,0.588235294118
16,1508,2,gaussian_union,2.97381990122,False,0.764705882353
16,1509,1,joint_max,2.9601532,True,1
16,1509,1,marginal_only_invalid,1.7986098454,False,0.941176470588
16,1509,1,gaussian_union,2.97381990122,True,1
16,1509,2,joint_max,2.9601532,False,0.941176470588
16,1509,2,marginal_only_invalid,1.7986098454,False,0.764705882353
16,1509,2,gaussian_union,2.97381990122,False,0.941176470588
16,1510,1,joint_max,3.1291273522,True,1
16,1510,1,marginal_only_invalid,1.79398662101,False,0.941176470588
16,1510,1,gaussian_union,2.97381990122,True,1
16,1510,2,joint_max,3.1291273522,False,0.882352941176
16,1510,2,marginal_only_invalid,1.79398662101,False,0.529411764706
16,1510,2,gaussian_union,2.97381990122,False,0.764705882353
16,1511,1,joint_max,2.96137944716,True,1
16,1511,1,marginal_only_invalid,2.24597052393,True,1
16,1511,1,gaussian_union,2.97381990122,True,1
16,1511,2,joint_max,2.96137944716,False,0.882352941176
16,1511,2,marginal_only_invalid,2.24597052393,False,0.764705882353
16,1511,2,gaussian_union,2.97381990122,False,0.882352941176
16,1512,1,joint_max,2.99612134414,True,1
16,1512,1,marginal_only_invalid,2.0471011631,True,1
16,1512,1,gaussian_union,2.97381990122,True,1
16,1512,2,joint_max,2.99612134414,True,1
16,1512,2,marginal_only_invalid,2.0471011631,False,0.823529411765
16,1512,2,gaussian_union,2.97381990122,True,1
16,1513,1,joint_max,2.93426693944,True,1
16,1513,1,marginal_only_invalid,1.97534655462,True,1
16,1513,1,gaussian_union,2.97381990122,True,1
16,1513,2,joint_max,2.93426693944,False,0.941176470588
16,1513,2,marginal_only_invalid,1.97534655462,False,0.882352941176
16,1513,2,gaussian_union,2.97381990122,False,0.941176470588
16,1514,1,joint_max,2.94976713401,True,1
16,1514,1,marginal_only_invalid,2.09252412272,True,1
16,1514,1,gaussian_union,2.97381990122,True,1
16,1514,2,joint_max,2.94976713401,False,0.882352941176
16,1514,2,marginal_only_invalid,2.09252412272,False,0.764705882353
16,1514,2,gaussian_union,2.97381990122,False,0.882352941176
16,1515,1,joint_max,3.05178265093,True,1
16,1515,1,marginal_only_invalid,1.96952382924,True,1
16,1515,1,gaussian_union,2.97381990122,True,1
16,1515,2,joint_max,3.05178265093,False,0.941176470588
16,1515,2,marginal_only_invalid,1.96952382924,False,0.588235294118
16,1515,2,gaussian_union,2.97381990122,False,0.941176470588
16,1516,1,joint_max,3.00686495858,False,0.941176470588
16,1516,1,marginal_only_invalid,2.18045408693,False,0.941176470588
16,1516,1,gaussian_union,2.97381990122,False,0.941176470588
16,1516,2,joint_max,3.00686495858,False,0.647058823529
16,1516,2,marginal_only_invalid,2.18045408693,False,0.529411764706
16,1516,2,gaussian_union,2.97381990122,False,0.647058823529
16,1517,1,joint_max,2.81030573437,True,1
16,1517,1,marginal_only_invalid,1.8308944,True,1
16,1517,1,gaussian_union,2.97381990122,True,1
16,1517,2,joint_max,2.81030573437,True,1
16,1517,2,marginal_only_invalid,1.8308944,False,0.705882352941
16,1517,2,gaussian_union,2.97381990122,True,1
16,1518,1,joint_max,2.94735014649,True,1
16,1518,1,marginal_only_invalid,1.77043276062,False,0.941176470588
16,1518,1,gaussian_union,2.97381990122,True,1
16,1518,2,joint_max,2.94735014649,False,0.941176470588
16,1518,2,marginal_only_invalid,1.77043276062,False,0.705882352941
16,1518,2,gaussian_union,2.97381990122,False,0.941176470588
16,1519,1,joint_max,3.03884776006,True,1
16,1519,1,marginal_only_invalid,2.06482711756,True,1
16,1519,1,gaussian_union,2.97381990122,True,1
16,1519,2,joint_max,3.03884776006,False,0.823529411765
16,1519,2,marginal_only_invalid,2.06482711756,False,0.647058823529
16,1519,2,gaussian_union,2.97381990122,False,0.823529411765
16,1520,1,joint_max,2.94667741295,True,1
16,1520,1,marginal_only_invalid,1.76069005179,False,0.823529411765
16,1520,1,gaussian_union,2.97381990122,True,1
16,1520,2,joint_max,2.94667741295,False,0.764705882353
16,1520,2,marginal_only_invalid,1.76069005179,False,0.529411764706
16,1520,2,gaussian_union,2.97381990122,False,0.764705882353
16,1521,1,joint_max,2.986408307,True,1
16,1521,1,marginal_only_invalid,1.96281045229,True,1
16,1521,1,gaussian_union,2.97381990122,True,1
16,1521,2,joint_max,2.986408307,False,0.647058823529
16,1521,2,marginal_only_invalid,1.96281045229,False,0.470588235294
16,1521,2,gaussian_union,2.97381990122,False,0.588235294118
16,1522,1,joint_max,3.05893797282,True,1
16,1522,1,marginal_only_invalid,2.10230536279,False,0.823529411765
16,1522,1,gaussian_union,2.97381990122,True,1
16,1522,2,joint_max,3.05893797282,False,0.823529411765
16,1522,2,marginal_only_invalid,2.10230536279,False,0.705882352941
16,1522,2,gaussian_union,2.97381990122,False,0.823529411765
16,1523,1,joint_max,2.79993576101,True,1
16,1523,1,marginal_only_invalid,1.84295012089,False,0.941176470588
16,1523,1,gaussian_union,2.97381990122,True,1
16,1523,2,joint_max,2.79993576101,False,0.823529411765
16,1523,2,marginal_only_invalid,1.84295012089,False,0.588235294118
16,1523,2,gaussian_union,2.97381990122,False,0.823529411765
16,1524,1,joint_max,2.89766208724,True,1
16,1524,1,marginal_only_invalid,1.81867155302,False,0.882352941176
16,1524,1,gaussian_union,2.97381990122,True,1
16,1524,2,joint_max,2.89766208724,False,0.764705882353
16,1524,2,marginal_only_invalid,1.81867155302,False,0.588235294118
16,1524,2,gaussian_union,2.97381990122,False,0.764705882353
16,1525,1,joint_max,2.93883690873,True,1
16,1525,1,marginal_only_invalid,2.12658115511,False,0.882352941176
16,1525,1,gaussian_union,2.97381990122,True,1
16,1525,2,joint_max,2.93883690873,False,0.705882352941
16,1525,2,marginal_only_invalid,2.12658115511,False,0.588235294118
16,1525,2,gaussian_union,2.97381990122,False,0.705882352941
16,1526,1,joint_max,3.00439263674,True,1
16,1526,1,marginal_only_invalid,1.92417589723,True,1
16,1526,1,gaussian_union,2.97381990122,True,1
16,1526,2,joint_max,3.00439263674,False,0.941176470588
16,1526,2,marginal_only_invalid,1.92417589723,False,0.705882352941
16,1526,2,gaussian_union,2.97381990122,False,0.941176470588
16,1527,1,joint_max,2.95365183107,True,1
16,1527,1,marginal_only_invalid,1.62412906421,False,0.882352941176
16,1527,1,gaussian_union,2.97381990122,True,1
16,1527,2,joint_max,2.95365183107,False,0.764705882353
16,1527,2,marginal_only_invalid,1.62412906421,False,0.411764705882
16,1527,2,gaussian_union,2.97381990122,False,0.764705882353
16,1528,1,joint_max,2.84654689796,True,1
16,1528,1,marginal_only_invalid,1.90561215526,True,1
16,1528,1,gaussian_union,2.97381990122,True,1
16,1528,2,joint_max,2.84654689796,False,0.882352941176
16,1528,2,marginal_only_invalid,1.90561215526,False,0.647058823529
16,1528,2,gaussian_union,2.97381990122,False,0.882352941176
16,1529,1,joint_max,2.99870965713,True,1
16,1529,1,marginal_only_invalid,1.87262679772,True,1
16,1529,1,gaussian_union,2.97381990122,True,1
16,1529,2,joint_max,2.99870965713,True,1
16,1529,2,marginal_only_invalid,1.87262679772,False,0.529411764706
16,1529,2,gaussian_union,2.97381990122,True,1
16,1530,1,joint_max,2.95552581126,True,1
16,1530,1,marginal_only_invalid,2.04279033576,True,1
16,1530,1,gaussian_union,2.97381990122,True,1
16,1530,2,joint_max,2.95552581126,False,0.941176470588
16,1530,2,marginal_only_invalid,2.04279033576,False,0.764705882353
16,1530,2,gaussian_union,2.97381990122,False,0.941176470588
16,1531,1,joint_max,3.13932324684,True,1
16,1531,1,marginal_only_invalid,2.19713786581,False,0.941176470588
16,1531,1,gaussian_union,2.97381990122,True,1
16,1531,2,joint_max,3.13932324684,False,0.941176470588
16,1531,2,marginal_only_invalid,2.19713786581,False,0.882352941176
16,1531,2,gaussian_union,2.97381990122,False,0.941176470588
16,1532,1,joint_max,2.94798984374,True,1
16,1532,1,marginal_only_invalid,1.98334159342,False,0.941176470588
16,1532,1,gaussian_union,2.97381990122,True,1
16,1532,2,joint_max,2.94798984374,False,0.882352941176
16,1532,2,marginal_only_invalid,1.98334159342,False,0.705882352941
16,1532,2,gaussian_union,2.97381990122,False,0.882352941176
16,1533,1,joint_max,2.96078447704,True,1
16,1533,1,marginal_only_invalid,1.76093218091,False,0.941176470588
16,1533,1,gaussian_union,2.97381990122,True,1
16,1533,2,joint_max,2.96078447704,False,0.941176470588
16,1533,2,marginal_only_invalid,1.76093218091,False,0.823529411765
