surface,scenario,replicate,method,stage,candidate,planned_radius,solver_failures
sinusoidal,bridgeable,140,r2_targeted,2,6,0.263260495834086,0
sinusoidal,bridgeable,140,r2_targeted,2,8,0.264154768620345,0
sinusoidal,bridgeable,140,r2_targeted,2,9,0.267038515253076,0
sinusoidal,bridgeable,140,r2_targeted,3,4,0.24918937360513,0
sinusoidal,bridgeable,140,r2_targeted,3,5,0.243052845203049,0
sinusoidal,bridgeable,140,r2_targeted,3,8,0.243392377754187,0
sinusoidal,bridgeable,140,r2_targeted,3,9,0.246003494405654,0
sinusoidal,bridgeable,140,rinf_targeted,1,4,0.54327690344554,0
sinusoidal,bridgeable,140,rinf_targeted,1,5,0.427245084199857,0
sinusoidal,bridgeable,140,rinf_targeted,1,6,0.385135903054952,0
sinusoidal,bridgeable,140,rinf_targeted,1,7,0.365275717140215,0
sinusoidal,bridgeable,140,rinf_targeted,1,8,0.375470167514235,0
sinusoidal,bridgeable,140,rinf_targeted,1,9,0.378663335634729,0
sinusoidal,bridgeable,140,rinf_targeted,2,4,0.365275717140215,0
sinusoidal,bridgeable,140,rinf_targeted,2,5,0.365275715919716,0
sinusoidal,bridgeable,140,rinf_targeted,2,6,0.365275715471376,0
sinusoidal,bridgeable,140,rinf_targeted,2,8,0.365275712261835,0
sinusoidal,bridgeable,140,rinf_targeted,2,9,0.365275717140215,0
sinusoidal,bridgeable,140,rinf_targeted,3,4,0.365275711159584,0
sinusoidal,bridgeable,140,rinf_targeted,3,5,0.365275712261835,0
sinusoidal,bridgeable,140,rinf_targeted,3,6,0.365275712261835,0
sinusoidal,bridgeable,140,rinf_targeted,3,9,0.365275712261835,0
sinusoidal,bridgeable,141,r2_targeted,1,4,0.509150212388347,0
sinusoidal,bridgeable,141,r2_targeted,1,5,0.416583408077713,0
sinusoidal,bridgeable,141,r2_targeted,1,6,0.324033497169167,0
sinusoidal,bridgeable,141,r2_targeted,1,7,0.299786113289788,0
sinusoidal,bridgeable,141,r2_targeted,1,8,0.296757580352605,0
sinusoidal,bridgeable,141,r2_targeted,1,9,0.302101824522835,0
sinusoidal,bridgeable,141,r2_targeted,2,4,0.282720063161603,0
sinusoidal,bridgeable,141,r2_targeted,2,5,0.265403182788171,0
sinusoidal,bridgeable,141,r2_targeted,2,6,0.254177757447504,0
sinusoidal,bridgeable,141,r2_targeted,2,7,0.252509683450099,0
sinusoidal,bridgeable,141,r2_targeted,2,9,0.261871172879825,0
sinusoidal,bridgeable,141,r2_targeted,3,4,0.244286559991394,0
sinusoidal,bridgeable,141,r2_targeted,3,5,0.234914498773248,0
sinusoidal,bridgeable,141,r2_targeted,3,6,0.2297012557837,0
sinusoidal,bridgeable,141,r2_targeted,3,9,0.240553680847836,0
sinusoidal,bridgeable,141,rinf_targeted,1,4,0.555204773844364,0
sinusoidal,bridgeable,141,rinf_targeted,1,5,0.423529384768647,0
sinusoidal,bridgeable,141,rinf_targeted,1,6,0.365364280309367,0
sinusoidal,bridgeable,141,rinf_targeted,1,7,0.353015056738957,0
sinusoidal,bridgeable,141,rinf_targeted,1,8,0.358843394592491,0
sinusoidal,bridgeable,141,rinf_targeted,1,9,0.363786328867936,0
sinusoidal,bridgeable,141,rinf_targeted,2,4,0.353015054083885,0
sinusoidal,bridgeable,141,rinf_targeted,2,5,0.353015051034351,0
sinusoidal,bridgeable,141,rinf_targeted,2,6,0.353015053429813,0
sinusoidal,bridgeable,141,rinf_targeted,2,8,0.353015056738957,0
sinusoidal,bridgeable,141,rinf_targeted,2,9,0.353015056354286,0
sinusoidal,bridgeable,141,rinf_targeted,3,4,0.353015051034351,0
sinusoidal,bridgeable,141,rinf_targeted,3,6,0.353015051034351,0
sinusoidal,bridgeable,141,rinf_targeted,3,8,0.353015051034351,0
sinusoidal,bridgeable,141,rinf_targeted,3,9,0.353015051034351,0
sinusoidal,bridgeable,142,r2_targeted,1,4,0.498857081448504,0
sinusoidal,bridgeable,142,r2_targeted,1,5,0.419442443232222,0
sinusoidal,bridgeable,142,r2_targeted,1,6,0.322523346316526,0
sinusoidal,bridgeable,142,r2_targeted,1,7,0.297733008348074,0
sinusoidal,bridgeable,142,r2_targeted,1,8,0.295707214991709,0
sinusoidal,bridgeable,142,r2_targeted,1,9,0.300372809826546,0
sinusoidal,bridgeable,142,r2_targeted,2,4,0.280293981107141,0
sinusoidal,bridgeable,142,r2_targeted,2,5,0.265844860224884,0
sinusoidal,bridgeable,142,r2_targeted,2,6,0.254774612788577,0
sinusoidal,bridgeable,142,r2_targeted,2,7,0.25216493019026,0
sinusoidal,bridgeable,142,r2_targeted,2,9,0.261275984423002,0
sinusoidal,bridgeable,142,r2_targeted,3,4,0.242950585508321,0
sinusoidal,bridgeable,142,r2_targeted,3,5,0.235246405520332,0
sinusoidal,bridgeable,142,r2_targeted,3,6,0.230284271007434,0
sinusoidal,bridgeable,142,r2_targeted,3,9,0.239535509357785,0
sinusoidal,bridgeable,142,rinf_targeted,1,4,0.553348791470151,0
sinusoidal,bridgeable,142,rinf_targeted,1,5,0.428125421976022,0
sinusoidal,bridgeable,142,rinf_targeted,1,6,0.364652987332638,0
sinusoidal,bridgeable,142,rinf_targeted,1,7,0.355691771125072,0
sinusoidal,bridgeable,142,rinf_targeted,1,8,0.361050107680852,0
sinusoidal,bridgeable,142,rinf_targeted,1,9,0.365244252058419,0
sinusoidal,bridgeable,142,rinf_targeted,2,4,0.35569176262366,0
sinusoidal,bridgeable,142,rinf_targeted,2,5,0.355691764030236,0
sinusoidal,bridgeable,142,rinf_targeted,2,6,0.355691764579925,0
sinusoidal,bridgeable,142,rinf_targeted,2,8,0.355691759781837,0
sinusoidal,bridgeable,142,rinf_targeted,2,9,0.355691767703877,0
sinusoidal,bridgeable,142,rinf_targeted,3,4,0.355691759781837,0
sinusoidal,bridgeable,142,rinf_targeted,3,5,0.355691759781837,0
sinusoidal,bridgeable,142,rinf_targeted,3,6,0.355691759781837,0
sinusoidal,bridgeable,142,rinf_targeted,3,9,0.35569175929843,0
sinusoidal,bridgeable,143,r2_targeted,1,4,0.522059944595447,0
sinusoidal,bridgeable,143,r2_targeted,1,5,0.413602727301002,0
sinusoidal,bridgeable,143,r2_targeted,1,6,0.334093708821945,0
sinusoidal,bridgeable,143,r2_targeted,1,7,0.304862637567753,0
sinusoidal,bridgeable,143,r2_targeted,1,8,0.30340452384979,0
sinusoidal,bridgeable,143,r2_targeted,1,9,0.304697548389252,0
sinusoidal,bridgeable,143,r2_targeted,2,4,0.288928208691124,0
sinusoidal,bridgeable,143,r2_targeted,2,5,0.269471513606897,0
sinusoidal,bridgeable,143,r2_targeted,2,6,0.259873616105803,0
sinusoidal,bridgeable,143,r2_targeted,2,7,0.256350599285506,0
sinusoidal,bridgeable,143,r2_targeted,2,9,0.264036066389049,0
sinusoidal,bridgeable,143,r2_targeted,3,4,0.247806314347114,0
sinusoidal,bridgeable,143,r2_targeted,3,5,0.237593622961882,0
sinusoidal,bridgeable,143,r2_targeted,3,6,0.233430052007548,0
sinusoidal,bridgeable,143,r2_targeted,3,9,0.241602588096656,0
sinusoidal,bridgeable,143,rinf_targeted,1,4,0.558977795004878,0
sinusoidal,bridgeable,143,rinf_targeted,1,5,0.420244263928179,0
sinusoidal,bridgeable,143,rinf_targeted,1,6,0.371107492907047,0
sinusoidal,bridgeable,143,rinf_targeted,1,7,0.360544840444427,0
sinusoidal,bridgeable,143,rinf_targeted,1,8,0.366352363627471,0
sinusoidal,bridgeable,143,rinf_targeted,1,9,0.363457094640528,0
sinusoidal,bridgeable,143,rinf_targeted,2,4,0.360544837195141,0
sinusoidal,bridgeable,143,rinf_targeted,2,5,0.360544840444427,0
sinusoidal,bridgeable,143,rinf_targeted,2,6,0.360544834550467,0
sinusoidal,bridgeable,143,rinf_targeted,2,8,0.360544840444427,0
sinusoidal,bridgeable,143,rinf_targeted,2,9,0.360544840369876,0
sinusoidal,bridgeable,143,rinf_targeted,3,4,0.360544834550467,0
sinusoidal,bridgeable,143,rinf_targeted,3,5,0.360544834550467,0
sinusoidal,bridgeable,143,rinf_targeted,3,8,0.360544834550467,0
sinusoidal,bridgeable,143,rinf_targeted,3,9,0.360544834550467,0
sinusoidal,bridgeable,144,r2_targeted,1,4,0.485261686950091,0
sinusoidal,bridgeable,144,r2_targeted,1,5,0.377677371086836,0
sinusoidal,bridgeable,144,r2_targeted,1,6,0.317687559738605,0
sinusoidal,bridgeable,144,r2_targeted,1,7,0.295827409143358,0
sinusoidal,bridgeable,144,r2_targeted,1,8,0.292815518636095,0
sinusoidal,bridgeable,144,r2_targeted,1,9,0.295078828632969,0
sinusoidal,bridgeable,144,r2_targeted,2,4,0.276377438646049,0
sinusoidal,bridgeable,144,r2_targeted,2,5,0.25962730020405,0
sinusoidal,bridgeable,144,r2_targeted,2,6,0.25190091703163,0
sinusoidal,bridgeable,144,r2_targeted,2,7,0.252096916055785,0
sinusoidal,bridgeable,144,r2_targeted,2,9,0.258971689836107,0
sinusoidal,bridgeable,144,r2_targeted,3,4,0.241270389019587,0
sinusoidal,bridgeable,144,r2_targeted,3,5,0.230773548839417,0
sinusoidal,bridgeable,144,r2_targeted,3,7,0.229207594723975,0
sinusoidal,bridgeable,144,r2_targeted,3,9,0.236819679702955,0
sinusoidal,bridgeable,144,rinf_targeted,1,4,0.531148162425383,0
sinusoidal,bridgeable,144,rinf_targeted,1,5,0.395320274516067,0
sinusoidal,bridgeable,144,rinf_targeted,1,6,0.359303589405755,0
sinusoidal,bridgeable,144,rinf_targeted,1,7,0.354444472723841,0
sinusoidal,bridgeable,144,rinf_targeted,1,8,0.359035819416924,0
sinusoidal,bridgeable,144,rinf_targeted,1,9,0.36429222992164,0
sinusoidal,bridgeable,144,rinf_targeted,2,4,0.354444472723841,0
sinusoidal,bridgeable,144,rinf_targeted,2,5,0.354444465901962,0
sinusoidal,bridgeable,144,rinf_targeted,2,6,0.354444471541073,0
sinusoidal,bridgeable,144,rinf_targeted,2,8,0.354444472723841,0
sinusoidal,bridgeable,144,rinf_targeted,2,9,0.354444469563613,0
sinusoidal,bridgeable,144,rinf_targeted,3,4,0.354444463647103,0
sinusoidal,bridgeable,144,rinf_targeted,3,6,0.354444464986121,0
sinusoidal,bridgeable,144,rinf_targeted,3,8,0.354444465901962,0
sinusoidal,bridgeable,144,rinf_targeted,3,9,0.354444465901962,0
sinusoidal,bridgeable,145,r2_targeted,1,4,0.48843534182403,0
sinusoidal,bridgeable,145,r2_targeted,1,5,0.395697833086946,0
sinusoidal,bridgeable,145,r2_targeted,1,6,0.326965523996671,0
sinusoidal,bridgeable,145,r2_targeted,1,7,0.300913083285247,0
sinusoidal,bridgeable,145,r2_targeted,1,8,0.298288887802385,0
sinusoidal,bridgeable,145,r2_targeted,1,9,0.307649456390236,0
sinusoidal,bridgeable,145,r2_targeted,2,4,0.278925652204815,0
sinusoidal,bridgeable,145,r2_targeted,2,5,0.267107989731634,0
sinusoidal,bridgeable,145,r2_targeted,2,6,0.258672965231272,0
sinusoidal,bridgeable,145,r2_targeted,2,7,0.255554604861407,0
sinusoidal,bridgeable,145,r2_targeted,2,9,0.266359597925848,0
sinusoidal,bridgeable,145,r2_targeted,3,4,0.244106832356469,0
sinusoidal,bridgeable,145,r2_targeted,3,5,0.237684696196523,0
sinusoidal,bridgeable,145,r2_targeted,3,6,0.234366181075328,0
sinusoidal,bridgeable,145,r2_targeted,3,9,0.244169886815032,0
sinusoidal,bridgeable,145,rinf_targeted,1,4,0.53334054181537,0
sinusoidal,bridgeable,145,rinf_targeted,1,5,0.404512339813558,0
sinusoidal,bridgeable,145,rinf_targeted,1,6,0.371053182290273,0
sinusoidal,bridgeable,145,rinf_targeted,1,7,0.357207870875371,0
sinusoidal,bridgeable,145,rinf_targeted,1,8,0.361565147684624,0
sinusoidal,bridgeable,145,rinf_targeted,1,9,0.375115409326866,0
sinusoidal,bridgeable,145,rinf_targeted,2,4,0.357207860674755,0
sinusoidal,bridgeable,145,rinf_targeted,2,5,0.357207858263243,0
sinusoidal,bridgeable,145,rinf_targeted,2,6,0.357207859677684,0
sinusoidal,bridgeable,145,rinf_targeted,2,8,0.357207851711641,0
sinusoidal,bridgeable,145,rinf_targeted,2,9,0.35720785967373,0
sinusoidal,bridgeable,145,rinf_targeted,3,4,0.357207851711638,0
sinusoidal,bridgeable,145,rinf_targeted,3,5,0.357207851334464,0
sinusoidal,bridgeable,145,rinf_targeted,3,6,0.357207851711641,0
sinusoidal,bridgeable,145,rinf_targeted,3,9,0.357207851711641,0
sinusoidal,bridgeable,146,r2_targeted,1,4,0.509519437686597,0
sinusoidal,bridgeable,146,r2_targeted,1,5,0.415119806359045,0
sinusoidal,bridgeable,146,r2_targeted,1,6,0.334042147891393,0
sinusoidal,bridgeable,146,r2_targeted,1,7,0.306417935865371,0
sinusoidal,bridgeable,146,r2_targeted,1,8,0.300874947428965,0
sinusoidal,bridgeable,146,r2_targeted,1,9,0.307336333048998,0
sinusoidal,bridgeable,146,r2_targeted,2,4,0.287283380806164,0
sinusoidal,bridgeable,146,r2_targeted,2,5,0.270080293717919,0
sinusoidal,bridgeable,146,r2_targeted,2,6,0.261041456132341,0
sinusoidal,bridgeable,146,r2_targeted,2,7,0.25750390773896,0
sinusoidal,bridgeable,146,r2_targeted,2,9,0.267118489401069,0
sinusoidal,bridgeable,146,r2_targeted,3,4,0.248989714187032,0
sinusoidal,bridgeable,146,r2_targeted,3,5,0.2400932607837,0
sinusoidal,bridgeable,146,r2_targeted,3,6,0.236880768819803,0
sinusoidal,bridgeable,146,r2_targeted,3,9,0.245487466296679,0
sinusoidal,bridgeable,146,rinf_targeted,1,4,0.544932405676155,0
sinusoidal,bridgeable,146,rinf_targeted,1,5,0.423469402974302,0
sinusoidal,bridgeable,146,rinf_targeted,1,6,0.375950429761731,0
sinusoidal,bridgeable,146,rinf_targeted,1,7,0.363319675297327,0
sinusoidal,bridgeable,146,rinf_targeted,1,8,0.365443521265411,0
sinusoidal,bridgeable,146,rinf_targeted,1,9,0.376221767730695,0
sinusoidal,bridgeable,146,rinf_targeted,2,4,0.363319675066622,0
sinusoidal,bridgeable,146,rinf_targeted,2,5,0.363319674210364,0
sinusoidal,bridgeable,146,rinf_targeted,2,6,0.363319675297327,0
sinusoidal,bridgeable,146,rinf_targeted,2,8,0.363319674776637,0
sinusoidal,bridgeable,146,rinf_targeted,2,9,0.363319675297327,0
sinusoidal,bridgeable,146,rinf_targeted,3,4,0.363319674210364,0
sinusoidal,bridgeable,146,rinf_targeted,3,6,0.363319674210364,0
sinusoidal,bridgeable,146,rinf_targeted,3,8,0.363319669979496,0
sinusoidal,bridgeable,146,rinf_targeted,3,9,0.363319670536623,0
sinusoidal,bridgeable,147,r2_targeted,1,4,0.496221395539309,0
sinusoidal,bridgeable,147,r2_targeted,1,5,0.415414560952671,0
sinusoidal,bridgeable,147,r2_targeted,1,6,0.338897502147298,0
sinusoidal,bridgeable,147,r2_targeted,1,7,0.304048309311248,0
sinusoidal,bridgeable,147,r2_targeted,1,8,0.299506806423084,0
sinusoidal,bridgeable,147,r2_targeted,1,9,0.300150917422141,0
sinusoidal,bridgeable,147,r2_targeted,2,4,0.28051995604039,0
sinusoidal,bridgeable,147,r2_targeted,2,5,0.263522512348814,0
sinusoidal,bridgeable,147,r2_targeted,2,6,0.261431003725536,0
sinusoidal,bridgeable,147,r2_targeted,2,7,0.256422962358039,0
sinusoidal,bridgeable,147,r2_targeted,2,9,0.264258166696286,0
sinusoidal,bridgeable,147,r2_targeted,3,4,0.244802209871032,0
sinusoidal,bridgeable,147,r2_targeted,3,5,0.234551982332247,0
sinusoidal,bridgeable,147,r2_targeted,3,6,0.235680745140827,0
sinusoidal,bridgeable,147,r2_targeted,3,9,0.242722395361563,0
sinusoidal,bridgeable,147,rinf_targeted,1,4,0.540818116089393,0
sinusoidal,bridgeable,147,rinf_targeted,1,5,0.439884350735242,0
sinusoidal,bridgeable,147,rinf_targeted,1,6,0.379274093955778,0
sinusoidal,bridgeable,147,rinf_targeted,1,7,0.35897824617248,0
sinusoidal,bridgeable,147,rinf_targeted,1,8,0.36220532902432,0
sinusoidal,bridgeable,147,rinf_targeted,1,9,0.362077521024301,0
sinusoidal,bridgeable,147,rinf_targeted,2,4,0.358978241633793,0
sinusoidal,bridgeable,147,rinf_targeted,2,5,0.35897824617248,0
sinusoidal,bridgeable,147,rinf_targeted,2,6,0.35897824617248,0
sinusoidal,bridgeable,147,rinf_targeted,2,8,0.35897824617248,0
sinusoidal,bridgeable,147,rinf_targeted,2,9,0.358978243953027,0
sinusoidal,bridgeable,147,rinf_targeted,3,5,0.358978241633793,0
sinusoidal,bridgeable,147,rinf_targeted,3,6,0.358978241633793,0
sinusoidal,bridgeable,147,rinf_targeted,3,8,0.358978241633793,0
sinusoidal,bridgeable,147,rinf_targeted,3,9,0.358978241633793,0
sinusoidal,bridgeable,148,r2_targeted,1,4,0.491532424431856,0
sinusoidal,bridgeable,148,r2_targeted,1,5,0.392329375101699,0
sinusoidal,bridgeable,148,r2_targeted,1,6,0.335858175017262,0
sinusoidal,bridgeable,148,r2_targeted,1,7,0.29603968359999,0
sinusoidal,bridgeable,148,r2_targeted,1,8,0.310322337930883,0
sinusoidal,bridgeable,148,r2_targeted,1,9,0.301924168820565,0
sinusoidal,bridgeable,148,r2_targeted,2,4,0.278668180183306,0
sinusoidal,bridgeable,148,r2_targeted,2,5,0.259962841378835,0
sinusoidal,bridgeable,148,r2_targeted,2,6,0.254442754065872,0
sinusoidal,bridgeable,148,r2_targeted,2,8,0.258486550965783,0
sinusoidal,bridgeable,148,r2_targeted,2,9,0.258549097485637,0
sinusoidal,bridgeable,148,r2_targeted,3,4,0.243776711592274,0
sinusoidal,bridgeable,148,r2_targeted,3,5,0.233123969435226,0
sinusoidal,bridgeable,148,r2_targeted,3,8,0.237890747849353,0
sinusoidal,bridgeable,148,r2_targeted,3,9,0.238126352519575,0
sinusoidal,bridgeable,148,rinf_targeted,1,4,0.531505129795027,0
sinusoidal,bridgeable,148,rinf_targeted,1,5,0.404249848013326,0
sinusoidal,bridgeable,148,rinf_targeted,1,6,0.377114825954409,0
sinusoidal,bridgeable,148,rinf_targeted,1,7,0.353453188905596,0
sinusoidal,bridgeable,148,rinf_targeted,1,8,0.375131628021681,0
sinusoidal,bridgeable,148,rinf_targeted,1,9,0.368485652890737,0
sinusoidal,bridgeable,148,rinf_targeted,2,4,0.353453182493164,0
sinusoidal,bridgeable,148,rinf_targeted,2,5,0.353453188905596,0
sinusoidal,bridgeable,148,rinf_targeted,2,6,0.353453183254165,0
sinusoidal,bridgeable,148,rinf_targeted,2,8,0.353453188051264,0
sinusoidal,bridgeable,148,rinf_targeted,2,9,0.353453188680708,0
sinusoidal,bridgeable,148,rinf_targeted,3,5,0.353453182493164,0
sinusoidal,bridgeable,148,rinf_targeted,3,6,0.353453182493164,0
sinusoidal,bridgeable,148,rinf_targeted,3,8,0.353453182493164,0
sinusoidal,bridgeable,148,rinf_targeted,3,9,0.353453182493164,0
sinusoidal,bridgeable,149,r2_targeted,1,4,0.516939216740915,0
sinusoidal,bridgeable,149,r2_targeted,1,5,0.419156694489612,0
sinusoidal,bridgeable,149,r2_targeted,1,6,0.334157828849986,0
sinusoidal,bridgeable,149,r2_targeted,1,7,0.316458912919224,0
sinusoidal,bridgeable,149,r2_targeted,1,8,0.318976611605614,0
sinusoidal,bridgeable,149,r2_targeted,1,9,0.315464525746692,0
sinusoidal,bridgeable,149,r2_targeted,2,4,0.294510112209307,0
sinusoidal,bridgeable,149,r2_targeted,2,5,0.282709698625952,0
sinusoidal,bridgeable,149,r2_targeted,2,6,0.271808285196113,0
sinusoidal,bridgeable,149,r2_targeted,2,7,0.270933185016329,0
sinusoidal,bridgeable,149,r2_targeted,2,8,0.276363507007353,0
sinusoidal,bridgeable,149,r2_targeted,3,4,0.257663452971717,0
sinusoidal,bridgeable,149,r2_targeted,3,5,0.251197605083644,0
sinusoidal,bridgeable,149,r2_targeted,3,6,0.246061939722774,0
sinusoidal,bridgeable,149,r2_targeted,3,8,0.253081285987327,0
sinusoidal,bridgeable,149,rinf_targeted,1,4,0.574077278721946,0
sinusoidal,bridgeable,149,rinf_targeted,1,5,0.425798231116789,0
sinusoidal,bridgeable,149,rinf_targeted,1,6,0.374143023997035,0
sinusoidal,bridgeable,149,rinf_targeted,1,7,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,1,8,0.381782912227666,0
sinusoidal,bridgeable,149,rinf_targeted,1,9,0.381020539071978,0
sinusoidal,bridgeable,149,rinf_targeted,2,4,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,2,5,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,2,6,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,2,8,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,2,9,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,3,5,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,3,6,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,3,8,0.371588574346443,0
sinusoidal,bridgeable,149,rinf_targeted,3,9,0.371588574346443,0
sinusoidal,bridgeable,150,r2_targeted,1,4,0.496148876191867,0
sinusoidal,bridgeable,150,r2_targeted,1,5,0.392860093120319,0
sinusoidal,bridgeable,150,r2_targeted,1,6,0.320879279141455,0
sinusoidal,bridgeable,150,r2_targeted,1,7,0.296487012373422,0
sinusoidal,bridgeable,150,r2_targeted,1,8,0.295196248119883,0
sinusoidal,bridgeable,150,r2_targeted,1,9,0.299154583361668,0
sinusoidal,bridgeable,150,r2_targeted,2,4,0.276543485684324,0
sinusoidal,bridgeable,150,r2_targeted,2,5,0.259749365727128,0
sinusoidal,bridgeable,150,r2_targeted,2,6,0.253399709563269,0
sinusoidal,bridgeable,150,r2_targeted,2,7,0.251482995685717,0
sinusoidal,bridgeable,150,r2_targeted,2,9,0.260990070847361,0
sinusoidal,bridgeable,150,r2_targeted,3,4,0.240593682672468,0
sinusoidal,bridgeable,150,r2_targeted,3,5,0.231878697611425,0
sinusoidal,bridgeable,150,r2_targeted,3,6,0.22904124519304,0
sinusoidal,bridgeable,150,r2_targeted,3,9,0.239194228214011,0
sinusoidal,bridgeable,150,rinf_targeted,1,4,0.547462268184074,0
sinusoidal,bridgeable,150,rinf_targeted,1,5,0.417990271315901,0
sinusoidal,bridgeable,150,rinf_targeted,1,6,0.360521680846745,0
sinusoidal,bridgeable,150,rinf_targeted,1,7,0.354211113963839,0
sinusoidal,bridgeable,150,rinf_targeted,1,8,0.359561606625218,0
sinusoidal,bridgeable,150,rinf_targeted,1,9,0.361493897052939,0
sinusoidal,bridgeable,150,rinf_targeted,2,4,0.354211107701863,0
sinusoidal,bridgeable,150,rinf_targeted,2,5,0.354211092289676,0
sinusoidal,bridgeable,150,rinf_targeted,2,6,0.354211101178961,0
sinusoidal,bridgeable,150,rinf_targeted,2,8,0.354211092219055,0
sinusoidal,bridgeable,150,rinf_targeted,2,9,0.354211102838135,0
sinusoidal,bridgeable,150,rinf_targeted,3,4,0.354211092219055,0
sinusoidal,bridgeable,150,rinf_targeted,3,5,0.354211092219055,0
sinusoidal,bridgeable,150,rinf_targeted,3,6,0.354211092219055,0
sinusoidal,bridgeable,150,rinf_targeted,3,9,0.354211092219055,0
